trade_id,user_id,conf_date,leg_1_type,leg_1_amount,leg_1_conf_status,leg_2_type,leg_2_amount,leg_2_conf_status
622fW0s0cd6vm,1460fpiiuxjd,2022-07-25,LINK,189.42,pending,Gnosis,Unknown,pending
537DgAaOqVtE5,1460fpiiuxjd,2022-11-12,Compound,34.77,declined,Gnosis,Unknown,declined
808oOFfSYnDgy,1460fpiiuxjd,2022-10-21,Neo,188.9,confirmed,Compound,Unknown,confirmed
805AcXdvAOHrn,1460fpiiuxjd,2022-10-10,Illuvium,88.36,pending,IOTA,Unknown,pending
432OR4FGoe6f0,1460fpiiuxjd,2022-09-16,Illuvium,91.27,confirmed,Litecoin,Unknown,confirmed
865zBcoXAhjYa,918pzynhwvk,2022-11-27,Illuvium,126.34,confirmed,Litecoin,Unknown,pending
447fwXquqmeRx,918pzynhwvk,2022-08-13,Gnosis,138.31,declined,Illuvium,Unknown,declined
6417Mj7lUlq0U,918pzynhwvk,2022-09-23,Compound,119.08,pending,Kusama,Unknown,pending
3714NQQAKWCtF,918pzynhwvk,2022-08-04,GMX,104.08,confirmed,Monero,Unknown,confirmed
405RGb2TnOdQe,918pzynhwvk,2022-09-04,Gnosis,84.28,confirmed,LINK,Unknown,confirmed
395Vt4z5Pp2Kn,918pzynhwvk,2022-09-28,LINK,146.75,pending,Bitcoin SV,Unknown,pending
343gIrpoD3GUt,918pzynhwvk,2022-11-10,GateToken,49.97,confirmed,Monero,Unknown,pending
771C4cBGGCj1O,918pzynhwvk,2022-10-23,Illuvium,43.01,pending,Litecoin,Unknown,pending
4589XckFVL1VN,918pzynhwvk,2022-09-20,Ethereum Classic,56.54,confirmed,Litecoin,Unknown,pending
494Lyj3s6R2Xh,918pzynhwvk,2022-11-14,Compound,208.8,confirmed,Illuvium,Unknown,confirmed
474Rr9wCkhaXF,918pzynhwvk,2022-08-21,IOTA,183.05,pending,Solana,Unknown,pending
816WgikxPpUDF,918pzynhwvk,2022-07-11,Kusama,166.01,pending,LINK,Unknown,pending
618VGJzurAP87,918pzynhwvk,2022-07-29,Avalanche,90.02,confirmed,Gnosis,Unknown,confirmed
849bDO9JJwGHx,918pzynhwvk,2022-10-30,Illuvium,63.06,confirmed,IOTA,Unknown,confirmed
925vD31OSBerp,918pzynhwvk,2022-11-28,Ethereum Classic,80.17,confirmed,Compound,Unknown,confirmed
486pVt9PwxWfj,918pzynhwvk,2022-10-16,GMX,48.32,pending,Monero,Unknown,pending
5240rdsQKAyE4,918pzynhwvk,2022-11-25,LINK,136.62,confirmed,IOTA,Unknown,confirmed
610N1Wxj5vmlz,367zdvdzdrb,2022-11-05,Litecoin,100.39,confirmed,GMX,Unknown,confirmed
410W41j7pCfIa,367zdvdzdrb,2022-08-17,Gnosis,126.3,confirmed,Litecoin,Unknown,confirmed
9340RKtgfdnL8,367zdvdzdrb,2022-10-02,Bitcoin SV,85.99,confirmed,Neo,Unknown,confirmed
520fYwGklXRU4,367zdvdzdrb,2022-09-13,Illuvium,61.12,pending,GMX,Unknown,pending
843VhZhV4IsFs,367zdvdzdrb,2022-11-10,IOTA,91.71,confirmed,LINK,Unknown,pending
980xjk3k8ip4z,367zdvdzdrb,2022-11-04,Kusama,62.41,confirmed,Compound,Unknown,confirmed
468qNeRoRGlX8,367zdvdzdrb,2022-08-01,Solana,217.78,confirmed,GateToken,Unknown,confirmed
763Nbio0C4LJY,367zdvdzdrb,2022-08-08,Litecoin,137.62,confirmed,Illuvium,Unknown,confirmed
747u9W2K0uzw2,367zdvdzdrb,2022-09-28,Gnosis,15.26,confirmed,Compound,Unknown,confirmed
4813ylCa5W9as,653nzpkxgnh,2022-08-04,Kusama,158.58,confirmed,Solana,Unknown,confirmed
928DUbpGDgXfs,653nzpkxgnh,2022-11-21,Compound,118.0,confirmed,Ethereum Classic,Unknown,pending
572IrqEzqPLcP,653nzpkxgnh,2022-07-17,IOTA,99.48,declined,Gnosis,Unknown,declined
903BqcoUHTCwV,653nzpkxgnh,2022-07-03,IOTA,111.35,confirmed,Bitcoin SV,Unknown,confirmed
834Xq1PJPCsXh,653nzpkxgnh,2022-09-23,LINK,8.85,confirmed,Litecoin,Unknown,confirmed
798ZDVg6ZeL9Y,653nzpkxgnh,2022-07-23,IOTA,186.73,confirmed,Solana,Unknown,confirmed
951rb0sKLyXbH,653nzpkxgnh,2022-07-23,Monero,25.1,declined,Kusama,Unknown,declined
646Xdoif5wPiM,653nzpkxgnh,2022-10-25,Neo,33.96,confirmed,GMX,Unknown,declined
697UmDXZuiBUa,653nzpkxgnh,2022-11-01,GateToken,91.73,pending,Ethereum Classic,Unknown,pending
415tshVD505jX,653nzpkxgnh,2022-08-26,Illuvium,142.38,confirmed,Litecoin,Unknown,confirmed
911ZyWb7DhwrJ,653nzpkxgnh,2022-11-05,Neo,106.37,pending,IOTA,Unknown,pending
7569BV88T7bRv,865rhemgaao,2022-10-10,Avalanche,93.25,confirmed,Monero,Unknown,confirmed
717tWNAxvcU81,865rhemgaao,2022-08-09,GMX,83.78,confirmed,Gnosis,Unknown,confirmed
853x5i2KbCGyh,865rhemgaao,2022-10-09,Kusama,139.05,confirmed,Litecoin,Unknown,pending
955uRdYtFCzkC,865rhemgaao,2022-10-11,Kusama,110.06,confirmed,Bitcoin SV,Unknown,confirmed
481Nfb66iVU9Q,865rhemgaao,2022-09-27,GMX,78.96,confirmed,IOTA,Unknown,confirmed
5713cR464VtM8,865rhemgaao,2022-09-05,Illuvium,77.43,confirmed,Ethereum Classic,Unknown,pending
809Rj3FvpKcQN,865rhemgaao,2022-09-13,Avalanche,34.3,declined,Litecoin,Unknown,declined
9893ACTBmcVW2,865rhemgaao,2022-11-16,Litecoin,140.55,confirmed,Kusama,Unknown,confirmed
556cGihDNZIxk,865rhemgaao,2022-07-15,Neo,114.0,confirmed,Gnosis,Unknown,confirmed
440ytvP13X3Sm,865rhemgaao,2022-08-01,LINK,250.95,confirmed,IOTA,Unknown,confirmed
704IG0V3wet0o,1185ufbzuouh,2022-07-02,Litecoin,120.06,confirmed,Compound,Unknown,pending
646C4Gnwholn8,1185ufbzuouh,2022-10-28,GMX,112.3,confirmed,Litecoin,Unknown,confirmed
646oIiqVxRQz5,1185ufbzuouh,2022-11-22,Solana,135.55,confirmed,GateToken,Unknown,pending
559t4Q5uCjfbM,1185ufbzuouh,2022-07-05,Gnosis,108.04,confirmed,Bitcoin SV,Unknown,confirmed
868UhefWSTza3,1185ufbzuouh,2022-10-24,Gnosis,71.87,confirmed,Ethereum Classic,Unknown,confirmed
526BmdV9S3AV8,1185ufbzuouh,2022-08-14,Ethereum Classic,12.93,confirmed,Illuvium,Unknown,confirmed
398YzFho06FhS,1076limtbqsj,2022-07-22,GMX,37.79,confirmed,Ethereum Classic,Unknown,pending
569Ygvrv7gwEf,1076limtbqsj,2022-07-02,Solana,205.62,confirmed,GMX,Unknown,confirmed
341rjCgBR5ORB,1076limtbqsj,2022-09-02,Neo,85.87,confirmed,IOTA,Unknown,declined
596DfjvaJD1sU,1076limtbqsj,2022-11-16,Bitcoin SV,106.67,confirmed,Compound,Unknown,confirmed
536aqVOkEknO6,1076limtbqsj,2022-08-27,GMX,49.55,pending,Avalanche,Unknown,pending
559RY7dFI5E77,1076limtbqsj,2022-08-07,Neo,57.23,confirmed,Monero,Unknown,confirmed
744JHn0Oanco3,1076limtbqsj,2022-08-10,Avalanche,163.5,confirmed,IOTA,Unknown,confirmed
871kWOhpvdzlX,1076limtbqsj,2022-11-19,Solana,94.91,confirmed,IOTA,Unknown,pending
940w5ZtOCnYIC,1076limtbqsj,2022-08-12,GMX,131.05,declined,Monero,Unknown,declined
908hxDG2SzkBx,1076limtbqsj,2022-09-26,GMX,71.85,pending,IOTA,Unknown,pending
829ZL3D3SOMRZ,1076limtbqsj,2022-11-21,Bitcoin SV,215.3,pending,Compound,Unknown,pending
957q3EiG2tD1e,1076limtbqsj,2022-11-10,Kusama,105.09,confirmed,Gnosis,Unknown,confirmed
699ev0Jw4MVaM,1076limtbqsj,2022-08-21,Ethereum Classic,107.69,declined,Solana,Unknown,declined
544uZlvDG7Xsw,1076limtbqsj,2022-11-10,GMX,139.61,confirmed,GateToken,Unknown,confirmed
3787k9ZxClaNF,1076limtbqsj,2022-07-04,Solana,155.7,confirmed,GMX,Unknown,declined
799vprHb4MCnD,1076limtbqsj,2022-10-18,Avalanche,32.57,confirmed,Gnosis,Unknown,confirmed
719kQAMzshCkH,1076limtbqsj,2022-09-25,Litecoin,97.7,confirmed,GMX,Unknown,confirmed
8123vazsZR5j6,1076limtbqsj,2022-08-25,Monero,46.92,confirmed,Ethereum Classic,Unknown,confirmed
803Hd6lgbv4ty,1076limtbqsj,2022-07-14,GMX,108.93,confirmed,Illuvium,Unknown,confirmed
647r55JcftsMT,1076limtbqsj,2022-10-15,LINK,39.91,confirmed,Compound,Unknown,pending
447LMtSO3kCZ7,1076limtbqsj,2022-07-31,Avalanche,48.69,pending,Gnosis,Unknown,pending
730cBx86HLBnM,1076limtbqsj,2022-09-10,GMX,36.04,pending,Kusama,Unknown,pending
961wVQtocmGDr,1076limtbqsj,2022-09-09,Avalanche,93.09,pending,Gnosis,Unknown,pending
523SxeNKFag52,1076limtbqsj,2022-10-21,Neo,148.61,confirmed,Bitcoin SV,Unknown,pending
921PqZ36aeXWv,1076limtbqsj,2022-07-13,Avalanche,34.13,pending,IOTA,Unknown,pending
333C9JYDESAHA,1076limtbqsj,2022-08-02,Compound,173.88,confirmed,Avalanche,Unknown,confirmed
444VuSbsuIBeu,1076limtbqsj,2022-09-22,Illuvium,58.88,confirmed,LINK,Unknown,confirmed
528vCwPWKJZg7,1076limtbqsj,2022-10-26,Avalanche,118.04,confirmed,Neo,Unknown,confirmed
397gl5hISTPCR,1076limtbqsj,2022-10-16,Gnosis,95.24,pending,GateToken,Unknown,pending
518xD13T5kufI,523adbbfene,2022-09-27,Bitcoin SV,22.13,confirmed,Gnosis,Unknown,pending
511arzQK1lDQU,523adbbfene,2022-07-25,LINK,107.41,confirmed,Gnosis,Unknown,confirmed
903rAP74AOYjh,523adbbfene,2022-09-21,Solana,20.93,confirmed,GateToken,Unknown,confirmed
996liv14SnJc1,523adbbfene,2022-08-20,Bitcoin SV,29.3,confirmed,Gnosis,Unknown,pending
494dB0sxjLiCM,523adbbfene,2022-11-09,GateToken,169.75,confirmed,Kusama,Unknown,confirmed
947u6vxVEQqBD,523adbbfene,2022-07-23,Illuvium,11.39,confirmed,Monero,Unknown,confirmed
455TlgkZxcYeG,523adbbfene,2022-11-03,Neo,176.64,pending,Kusama,Unknown,pending
715NxZRjuTQOc,523adbbfene,2022-10-04,GMX,37.57,declined,Solana,Unknown,declined
540h5hBuaYdCY,523adbbfene,2022-07-20,Litecoin,88.32,confirmed,Neo,Unknown,pending
668WctZS78We9,523adbbfene,2022-11-09,GateToken,117.8,confirmed,Gnosis,Unknown,confirmed
664Ujtpnary6c,523adbbfene,2022-11-19,GateToken,22.53,confirmed,LINK,Unknown,pending
3600rZJz1qLCy,523adbbfene,2022-11-03,IOTA,105.63,confirmed,GateToken,Unknown,confirmed
5619ADr3IXgQy,523adbbfene,2022-09-16,GMX,79.32,confirmed,Litecoin,Unknown,confirmed
639TFfFSkzSpD,1427ycgfsmcx,2022-08-17,Ethereum Classic,182.56,declined,Neo,Unknown,declined
744mzxNZQzQ21,1427ycgfsmcx,2022-09-09,Ethereum Classic,175.91,confirmed,GateToken,Unknown,pending
386TPSsu1UqER,1427ycgfsmcx,2022-08-19,Illuvium,120.36,confirmed,Gnosis,Unknown,confirmed
659ufaRLHDv19,1427ycgfsmcx,2022-10-19,Litecoin,15.91,declined,Solana,Unknown,declined
625mSSGhgfp2l,1427ycgfsmcx,2022-08-16,Gnosis,49.65,confirmed,GateToken,Unknown,confirmed
715cOYZ0diAoB,955hkytuynm,2022-11-05,Avalanche,99.98,pending,Compound,Unknown,pending
952vBjKE5WC04,955hkytuynm,2022-09-12,IOTA,53.59,confirmed,Litecoin,Unknown,confirmed
601cYwpJkA2Nr,955hkytuynm,2022-10-06,IOTA,104.04,confirmed,Gnosis,Unknown,confirmed
786aIa79ZWrvO,955hkytuynm,2022-11-14,Kusama,240.55,confirmed,Ethereum Classic,Unknown,confirmed
910xRzlEicBzN,955hkytuynm,2022-09-09,Litecoin,86.99,confirmed,LINK,Unknown,confirmed
655wHYdvSZpsl,955hkytuynm,2022-09-06,Gnosis,48.03,confirmed,Illuvium,Unknown,confirmed
830rLSTdHcft7,955hkytuynm,2022-08-31,Bitcoin SV,129.21,pending,Avalanche,Unknown,pending
659gWxkJLqpWc,955hkytuynm,2022-11-21,Neo,21.92,confirmed,IOTA,Unknown,confirmed
766vnu8BByUX6,955hkytuynm,2022-07-28,Solana,142.79,confirmed,Litecoin,Unknown,confirmed
3544WT3Fbz7h9,955hkytuynm,2022-11-05,IOTA,180.98,pending,Litecoin,Unknown,pending
7572HvhVNx6Gl,955hkytuynm,2022-07-03,Ethereum Classic,159.53,confirmed,GateToken,Unknown,confirmed
566ulfiwr81Tz,1104grwfykoe,2022-08-16,GMX,18.92,confirmed,Kusama,Unknown,confirmed
464OH2I9ysgvY,648iutvwwei,2022-07-11,GateToken,102.75,confirmed,Ethereum Classic,Unknown,confirmed
8859LXXOUeppQ,648iutvwwei,2022-07-10,Monero,110.25,confirmed,Compound,Unknown,confirmed
375lPrEA22EJD,648iutvwwei,2022-08-09,IOTA,113.72,pending,Monero,Unknown,pending
863C5iDSHYcZc,648iutvwwei,2022-07-18,Avalanche,40.59,pending,Bitcoin SV,Unknown,pending
677WJvhue0Swk,648iutvwwei,2022-11-03,Kusama,157.14,confirmed,GateToken,Unknown,confirmed
721PWLD1j2j4f,648iutvwwei,2022-07-25,Neo,61.73,declined,GateToken,Unknown,declined
575KyddpyKNXB,648iutvwwei,2022-07-02,Compound,57.79,confirmed,Solana,Unknown,confirmed
4036bMnDmd0i4,648iutvwwei,2022-10-24,IOTA,136.27,pending,Neo,Unknown,pending
768KuEfUNuBw3,648iutvwwei,2022-10-18,Kusama,33.96,confirmed,Compound,Unknown,confirmed
462rQr84mydXJ,648iutvwwei,2022-10-25,IOTA,193.71,pending,GateToken,Unknown,pending
511EIX4Me13Qd,648iutvwwei,2022-07-31,Ethereum Classic,180.96,confirmed,Neo,Unknown,confirmed
4411yZAAq4Mz8,648iutvwwei,2022-10-15,Compound,64.07,confirmed,Litecoin,Unknown,confirmed
478KAxAAQv4P1,560bxvrpnnm,2022-07-01,Bitcoin SV,202.96,confirmed,Illuvium,Unknown,confirmed
5511QQBMU2ozr,553trldrate,2022-09-12,Kusama,258.83,pending,Bitcoin SV,Unknown,pending
960xnFm1paajo,553trldrate,2022-09-22,Solana,220.61,confirmed,GMX,Unknown,confirmed
446A3Ze2KI7OI,553trldrate,2022-10-25,Compound,240.55,confirmed,Litecoin,Unknown,confirmed
384SA70Yn7nNy,553trldrate,2022-08-18,Bitcoin SV,30.49,confirmed,Neo,Unknown,confirmed
971gORz7OSeGy,553trldrate,2022-07-10,LINK,272.71,confirmed,Bitcoin SV,Unknown,confirmed
41843RueD26aG,553trldrate,2022-07-27,Bitcoin SV,117.42,confirmed,Neo,Unknown,confirmed
339KjXK8nvC4O,553trldrate,2022-08-25,Litecoin,72.37,pending,Kusama,Unknown,pending
393ooxliV7aCp,553trldrate,2022-09-15,Monero,152.21,confirmed,Avalanche,Unknown,confirmed
415J6yNkK5HN2,553trldrate,2022-08-24,Avalanche,72.68,pending,Monero,Unknown,pending
660TeQICMuo8T,553trldrate,2022-07-12,Kusama,191.01,confirmed,GMX,Unknown,confirmed
903y1zfsIvAdS,553trldrate,2022-10-09,Neo,118.9,pending,IOTA,Unknown,pending
919ryZ4UgMKXl,553trldrate,2022-09-16,Solana,62.2,confirmed,Compound,Unknown,declined
658cqAzgKLYzP,799bbxorjqk,2022-07-31,IOTA,152.37,confirmed,GMX,Unknown,confirmed
959UhST7aZWQh,522zxpmgbrn,2022-10-12,Neo,147.02,confirmed,GateToken,Unknown,confirmed
9085jdnTmF6D6,522zxpmgbrn,2022-09-24,Litecoin,111.15,confirmed,GateToken,Unknown,confirmed
677PqXVvWXvrN,522zxpmgbrn,2022-07-28,GMX,64.87,confirmed,IOTA,Unknown,confirmed
559iSLXzdHXTa,522zxpmgbrn,2022-08-09,Compound,152.04,confirmed,Gnosis,Unknown,confirmed
358rcc6Yc1Qgd,522zxpmgbrn,2022-09-04,Litecoin,124.54,confirmed,Solana,Unknown,pending
867SQQjBSriaa,522zxpmgbrn,2022-09-25,Gnosis,130.16,pending,Avalanche,Unknown,pending
877Rjrxrr1XuR,522zxpmgbrn,2022-08-30,LINK,235.54,confirmed,GateToken,Unknown,confirmed
369A1raG1atsj,522zxpmgbrn,2022-10-10,Litecoin,44.22,confirmed,Solana,Unknown,confirmed
752LmF3OiUbWM,522zxpmgbrn,2022-07-06,Kusama,129.18,confirmed,Ethereum Classic,Unknown,confirmed
345OuBIC85O7S,522zxpmgbrn,2022-11-10,Compound,46.15,confirmed,Illuvium,Unknown,confirmed
350c6YLGwUJCV,522zxpmgbrn,2022-11-19,Illuvium,84.97,confirmed,Neo,Unknown,confirmed
392j27d3JuwCH,522zxpmgbrn,2022-08-03,Illuvium,77.44,confirmed,Compound,Unknown,confirmed
454ufHsDydKC6,522zxpmgbrn,2022-08-30,Litecoin,142.48,pending,Ethereum Classic,Unknown,pending
400qlgy5EmyFN,934xgairmkd,2022-09-30,Avalanche,27.74,confirmed,Compound,Unknown,pending
84039VkOZVPQC,934xgairmkd,2022-07-29,Monero,17.07,confirmed,Compound,Unknown,declined
431TrARexVUCI,934xgairmkd,2022-10-23,Compound,248.4,confirmed,IOTA,Unknown,confirmed
844tMPvrfSUtV,934xgairmkd,2022-09-27,GateToken,47.19,confirmed,Neo,Unknown,confirmed
833ojSuCbnH9s,934xgairmkd,2022-11-14,Compound,190.55,pending,Gnosis,Unknown,pending
661Ktd3Kpx6Bc,934xgairmkd,2022-10-12,Monero,77.85,confirmed,GateToken,Unknown,confirmed
594vPr8x6NrIh,934xgairmkd,2022-09-16,IOTA,172.37,pending,Solana,Unknown,pending
658kaAhsTmZ1C,934xgairmkd,2022-11-03,Litecoin,113.85,confirmed,Kusama,Unknown,confirmed
860GNd7rXWzsw,934xgairmkd,2022-10-07,Monero,122.14,confirmed,Ethereum Classic,Unknown,confirmed
423Wk3IEjla8U,934xgairmkd,2022-08-28,Avalanche,155.9,confirmed,Solana,Unknown,declined
741edcD6OLR47,934xgairmkd,2022-11-07,GMX,140.0,confirmed,Compound,Unknown,confirmed
557x605StMM6q,934xgairmkd,2022-09-21,Ethereum Classic,28.59,confirmed,Avalanche,Unknown,confirmed
986NaWYq5JKyk,934xgairmkd,2022-09-12,Illuvium,48.61,confirmed,Neo,Unknown,confirmed
417QY0T3CdtuV,934xgairmkd,2022-11-04,Kusama,22.39,confirmed,Litecoin,Unknown,confirmed
894doZu1EjuIl,934xgairmkd,2022-08-26,Avalanche,129.21,pending,Illuvium,Unknown,pending
658vuOnJ7PZ2d,934xgairmkd,2022-07-11,IOTA,105.72,confirmed,Gnosis,Unknown,confirmed
478IBHnXXFmpV,934xgairmkd,2022-08-11,Avalanche,106.15,confirmed,Kusama,Unknown,confirmed
518A3f9Njtj3n,934xgairmkd,2022-10-25,IOTA,171.83,pending,Bitcoin SV,Unknown,pending
989fbLxhwqQWn,934xgairmkd,2022-10-10,Neo,58.3,pending,IOTA,Unknown,pending
762afkIi7na1E,934xgairmkd,2022-10-27,GateToken,194.31,pending,Kusama,Unknown,pending
673G5YXJj7Kiy,934xgairmkd,2022-10-22,Gnosis,107.1,confirmed,Solana,Unknown,confirmed
832dQIG9F6Jvk,934xgairmkd,2022-10-05,Solana,78.96,declined,LINK,Unknown,declined
711bxSFEMZIWE,934xgairmkd,2022-11-18,IOTA,16.25,confirmed,GMX,Unknown,confirmed
597NxDsiAMj0J,934xgairmkd,2022-08-20,Ethereum Classic,97.89,declined,Avalanche,Unknown,declined
663J4q1aqbEnb,934xgairmkd,2022-07-15,Avalanche,60.01,confirmed,Gnosis,Unknown,confirmed
5676TdMs0n9Kg,934xgairmkd,2022-07-22,Litecoin,34.9,declined,Solana,Unknown,declined
717cowWpcDhI3,934xgairmkd,2022-08-30,Monero,95.47,confirmed,LINK,Unknown,declined
342NKKfvJmeyj,934xgairmkd,2022-11-06,GateToken,141.85,confirmed,Illuvium,Unknown,pending
482nhqZ9RvuJ5,934xgairmkd,2022-09-03,Kusama,18.6,confirmed,Monero,Unknown,confirmed
6692xNXluIyMo,785kvvmrjxb,2022-11-28,GateToken,124.49,pending,Bitcoin SV,Unknown,pending
970IIN88T9A0x,785kvvmrjxb,2022-08-06,Compound,214.63,confirmed,GateToken,Unknown,confirmed
907XjQEGhcRO2,785kvvmrjxb,2022-10-08,GateToken,166.65,confirmed,Avalanche,Unknown,confirmed
957iG9TI6SqKU,785kvvmrjxb,2022-10-10,Gnosis,136.72,declined,LINK,Unknown,declined
3816UtfI7DmKw,785kvvmrjxb,2022-10-28,Bitcoin SV,187.6,confirmed,Litecoin,Unknown,declined
517txPNuxECcy,785kvvmrjxb,2022-10-25,Litecoin,79.2,confirmed,Avalanche,Unknown,pending
643vSd9zsuQTS,785kvvmrjxb,2022-11-16,GateToken,137.7,confirmed,Compound,Unknown,confirmed
769eNUIaobG5P,785kvvmrjxb,2022-11-08,Neo,68.54,confirmed,Gnosis,Unknown,pending
451c3YEKamD3F,785kvvmrjxb,2022-10-30,Illuvium,140.98,confirmed,GateToken,Unknown,pending
333s3skOSiAQy,785kvvmrjxb,2022-09-19,Litecoin,99.52,pending,IOTA,Unknown,pending
532dhO2dToEv8,785kvvmrjxb,2022-09-02,Bitcoin SV,149.37,confirmed,Monero,Unknown,confirmed
766thl0tUrlbk,785kvvmrjxb,2022-11-25,GateToken,135.75,declined,Illuvium,Unknown,declined
50599dh4hl33c,785kvvmrjxb,2022-09-25,Avalanche,190.26,confirmed,Compound,Unknown,pending
839m0lIAFvZbS,785kvvmrjxb,2022-08-23,GMX,88.26,confirmed,GateToken,Unknown,confirmed
462LeZdJJC9Vr,584rizammlg,2022-11-21,Illuvium,104.65,confirmed,Solana,Unknown,confirmed
782sTTadPahbQ,584rizammlg,2022-10-31,GateToken,74.22,confirmed,IOTA,Unknown,confirmed
8614uX6GtQUYW,584rizammlg,2022-11-23,Compound,27.29,confirmed,Gnosis,Unknown,confirmed
816IoKpnPjsya,584rizammlg,2022-09-14,Ethereum Classic,59.4,confirmed,Avalanche,Unknown,confirmed
621FT04AHejiy,584rizammlg,2022-08-27,Gnosis,145.7,declined,Neo,Unknown,declined
639OzAGfzSlPO,584rizammlg,2022-07-14,Gnosis,131.25,confirmed,Monero,Unknown,confirmed
742ZCvBHGJR3J,584rizammlg,2022-10-23,GMX,91.93,confirmed,Ethereum Classic,Unknown,pending
900mTDbKSEUTx,584rizammlg,2022-09-06,Ethereum Classic,23.35,declined,GateToken,Unknown,declined
400A0k6FjWZVT,584rizammlg,2022-09-26,Gnosis,126.68,pending,GateToken,Unknown,pending
701Q3jn9YYSKw,584rizammlg,2022-10-07,GMX,77.09,pending,Neo,Unknown,pending
6435Jizo0chJ6,584rizammlg,2022-09-21,Solana,243.9,confirmed,GMX,Unknown,confirmed
7004aWnqiHjbw,584rizammlg,2022-09-08,Compound,91.5,confirmed,LINK,Unknown,confirmed
592SpUn9br5m3,584rizammlg,2022-07-12,Bitcoin SV,71.57,confirmed,LINK,Unknown,pending
9059REnk9zPMV,584rizammlg,2022-11-11,GMX,95.42,confirmed,Compound,Unknown,confirmed
895lXaigs4qTQ,584rizammlg,2022-09-05,Bitcoin SV,93.92,confirmed,Ethereum Classic,Unknown,confirmed
530f9PU3jIz93,584rizammlg,2022-10-09,Solana,52.42,confirmed,IOTA,Unknown,confirmed
574uQlkZrBx10,584rizammlg,2022-08-25,Litecoin,132.57,confirmed,Monero,Unknown,pending
7889r5NrXC0tL,584rizammlg,2022-08-24,Kusama,246.62,confirmed,GMX,Unknown,confirmed
993y1PF9FzZnj,584rizammlg,2022-11-21,Ethereum Classic,62.5,confirmed,IOTA,Unknown,confirmed
559iNqA3ciGcc,584rizammlg,2022-10-12,LINK,33.04,confirmed,Kusama,Unknown,confirmed
959xi1IEhUGME,584rizammlg,2022-10-21,IOTA,92.89,confirmed,GateToken,Unknown,confirmed
381ejEelfx60F,836cnymeyjs,2022-09-08,IOTA,78.83,declined,Monero,Unknown,declined
886fk8r1pGn5G,836cnymeyjs,2022-09-28,GateToken,130.05,confirmed,Monero,Unknown,confirmed
774HXuTzBMZi7,836cnymeyjs,2022-09-26,GateToken,132.71,confirmed,Ethereum Classic,Unknown,declined
5932UOj3ZCcy7,836cnymeyjs,2022-10-07,Illuvium,108.1,confirmed,Neo,Unknown,confirmed
705n9E1LSMm1B,836cnymeyjs,2022-08-31,IOTA,74.36,pending,Monero,Unknown,pending
957TNd2L7nIum,836cnymeyjs,2022-07-25,Illuvium,59.83,confirmed,Monero,Unknown,declined
565loCsZZCL5F,836cnymeyjs,2022-08-03,Solana,124.63,confirmed,Neo,Unknown,confirmed
668FopLxMcCeB,836cnymeyjs,2022-08-09,Neo,74.76,confirmed,Litecoin,Unknown,confirmed
678q3jO4p06kp,836cnymeyjs,2022-10-10,Monero,26.02,pending,GateToken,Unknown,pending
4163o4pts5VG3,836cnymeyjs,2022-11-19,Kusama,118.9,confirmed,Solana,Unknown,confirmed
590KUXNOvVVcX,836cnymeyjs,2022-11-08,IOTA,126.2,declined,Monero,Unknown,declined
749KSPwDphYMu,836cnymeyjs,2022-11-26,Neo,37.09,confirmed,GateToken,Unknown,declined
441PSVHtQNlJ1,836cnymeyjs,2022-07-30,Gnosis,61.75,pending,Avalanche,Unknown,pending
8888PKwtnC0UG,831kxzxlwsz,2022-08-01,Kusama,276.2,confirmed,GMX,Unknown,confirmed
345caKuZYnjbz,1012imlbkmvl,2022-11-04,Kusama,61.43,confirmed,Bitcoin SV,Unknown,confirmed
806EMhZWZwuz7,908cnmebice,2022-09-19,Compound,252.16,declined,Kusama,Unknown,declined
921ZSNNy76bjS,908cnmebice,2022-09-16,Illuvium,20.99,confirmed,Kusama,Unknown,confirmed
989qWtmplkXew,908cnmebice,2022-07-10,LINK,253.74,confirmed,Illuvium,Unknown,pending
368QytOVqJ777,908cnmebice,2022-09-21,GMX,139.15,pending,Ethereum Classic,Unknown,pending
343zcQbenAZv7,908cnmebice,2022-11-05,Solana,156.42,pending,GateToken,Unknown,pending
827PcYuU8T8zY,908cnmebice,2022-08-02,Ethereum Classic,101.97,confirmed,Litecoin,Unknown,confirmed
584VvVNT2Jdut,908cnmebice,2022-10-29,Compound,186.81,confirmed,GateToken,Unknown,confirmed
994bJOcy1sFpq,908cnmebice,2022-10-16,Solana,182.01,confirmed,LINK,Unknown,pending
487YeuOd58jDL,908cnmebice,2022-08-05,Bitcoin SV,256.06,confirmed,Monero,Unknown,confirmed
465x2AnWHtH3B,908cnmebice,2022-11-25,Illuvium,127.51,declined,GMX,Unknown,declined
943PuJT2XaukM,908cnmebice,2022-08-13,GMX,106.69,declined,Ethereum Classic,Unknown,declined
8674giK02Nsbe,819kzogwdor,2022-09-16,GMX,115.75,confirmed,IOTA,Unknown,confirmed
480sSfxebz0QA,819kzogwdor,2022-08-26,GateToken,139.8,confirmed,Kusama,Unknown,confirmed
891Rd5BMeNhtm,819kzogwdor,2022-08-20,Illuvium,130.07,confirmed,GateToken,Unknown,confirmed
910CwlS6ao3aC,819kzogwdor,2022-11-16,Kusama,137.03,declined,Bitcoin SV,Unknown,declined
843yNrcBUswHh,819kzogwdor,2022-11-23,Kusama,70.86,confirmed,Gnosis,Unknown,pending
